id,W1_pid3,W1_gender,W1_educ,party7,partylean,age,agesq,female,raceeth,educ,ideo,income,employ,state,polint,freq_tv,freq_np,freq_rad,freq_net,freq_disc,log_news_pre,diet_mean_pre,W1_endtime,W2_endtime,W3_PATA306_treatment_w3,W3_Browser_treatment_w3,starttime_w3,endtime_w3,W4_consent,endtime,W5_endtime,W6_endtime,endtime_w7,endtime_w8,comp_fn,comp_hp,log_fn_4w,log_fn_6w,log_fn_pre,log_hp_4w,log_hp_6w,log_hp_pre,policy1_gc_pre,policy3_nafta_pre,policy4_pp_pre,policy5_biz1_pre,policy6_iso_pre,policy8_biz2_pre,policy7_ss,policy9_nk_pre,policy10_harass_pre,policy11_islam_pre,policy12_cc_pre,policy13_fbi_pre,policy14_imm_pre,issue_scale,issue_scale_w5,issue_scale_w7,issue_scale_pre,policy14_imm,imm2,imm3,imm_issue_scale,imm_issue_scale_w5,imm_issue_scale_w7,log_cons_1w,log_cons_pre,log_lib_1w,log_lib_pre,log_total_pre,log_cons_4w,log_lib_4w,log_cons_6w,log_lib_6w,weekly_log_news_plus1_1w,weekly_log_news_plus1_4w,weekly_log_news_plus1_6w,weekly_log_cons_4w,weekly_log_cons_6w,weekly_log_lib_4w,weekly_log_lib_6w,cons_links,cons_links_pre,total_links_pre,lib_links,lib_links_pre,follows_cons_media,follows_elites,follows_lib_media,W4_PATA450a,W2_PATA2_3_Dem,W4_PATA450b,W2_PATA2_3_Rep,W4_PATA450e,W2_PATA2_6,affpol_out,affpol_pre,ppol,W2_PATA2_1_m_1,W2_PATA2_1_m_2,W2_PATA2_1_m_3,W2_PATA2_1_m_4,W2_PATA2_1_m_5,W2_PATA2_1_m_6,W2_PATA2_1_m_7,W2_PATA2_1_m_8,W2_PATA2_1_m_9,W2_PATA2_1_m_10,W2_PATA2_1_m_11,W2_PATA2_1_m_12,W2_PATA2_1_m_13,W2_PATA2_1_m_14,W2_PATA2_1_m_15,W2_PATA2_1_m_16,W2_PATA2_1_m_17,W2_PATA2_1_m_18,W2_PATA2_1_m_19,W2_PATA2_1_m_20,W2_PATA2_1_m_21,W3_PATA300_1_w3,W3_PATA300_2_w3,W3_PATA300_3_w3,W3_PATA300_4_w3,W3_PATA300_5_w3,W3_PATA300_6_w3,W3_PATA300_7_w3,W3_PATA300_8_w3,W3_PATA300_9_w3,W3_PATA300_10_w3,W3_PATA300_11_w3,W3_PATA300_12_w3,W3_PATA300_13_w3,W3_PATA300_14_w3,W3_PATA300_15_w3,W3_PATA300_16_w3,W3_PATA300_17_w3,W3_PATA300_18_w3,W3_PATA300_19_w3,W3_PATA300_20_w3,W3_PATA300_21_w3,agenda_lean,agenda_lean_w5,agenda_lean_w8,agenda_lean_pre,trump_approve,trump_approve_w5,trump_approve_pre,cong_rep_approve,cong_rep_approve_pre,cong_dem_approve,cong_dem_approve_pre,vote_after,vote_pre,trust_fox,trust_fox_w5,trust_hp,trust_hp_w5,bias,trust,trust_w7,trust_w8,W4_PATA430a,W4_PATA430b,event_mokken,event_mokken_w5,event_pre_mokken,W2_PATA2_10_m_3,W4_PATA409_1,predicted_house_winner_gop,predicted_vote_share_gop,predicted_district_winner_gop,predicted_house_winner_dem,predicted_vote_share_dem,predicted_district_winner_dem,prediction_certainty,W4_PATA462_a,W4_PATA462_b,W4_PATA462_c
7640976e52f87f3a2bb1355d150cd595,1,1,2,2,Democrat,58,3364,0,White,2,3,2,Permanently disabled,54,2,6,3,4,7,6,1.098612289,-0.15085,7/4/18 0:26,8/28/18 18:21,FoxNews,Chrome,10/6/18 16:39,10/6/18 16:47,1,10/31/18 2:52,12/21/18 21:30,1/24/19 22:59,4/1/19 22:42,10/10/19 16:07,0,0,3.555348061,4.33073334,0,0,0,0,4,3,2,4,3,3,4,3,3,3,3,3,7,-0.184908679,-0.012782613,NA,0.052496726,9,5,3,-0.817483069,-0.914775016,-0.815087144,0,0,0,1.098612289,7.724446646,3.044522438,1.386294361,3.931825633,1.386294361,0,1.909542505,2.285777975,1.791759469,2.233592222,0.559615788,0.405465108,NA,NA,NA,NA,NA,1,9,8,10,28,17,42,2,2,-7,-14,3.666666667,2,2,1,1,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0.101882437,0.025514826,-0.021661899,0.027752273,3,3,3,0,0,0,0,0,0,2,2,2,2,0,2,2,3,6,4,0.25,2,0.333333333,1,1,TRUE,57,TRUE,FALSE,43,FALSE,4,2,2,3
93183e4915f532b0b4a14905076ed726,2,2,4,7,Republican,73,5329,1,White,4,4,2,Retired,30,4,1,1,1,7,4,5.283203729,0.49945814,4/23/18 19:02,8/28/18 18:23,HuffPost,Edge,10/6/18 17:52,10/6/18 18:11,1,10/31/18 20:09,12/21/18 19:45,NA,NA,10/9/19 19:18,1,0,5.468060141,5.758901774,6.608000625,1.386294361,1.386294361,0.693147181,2,5,2,2,4,1,4,2,4,3,2,9,11,0.325690665,0.740351073,NA,1.006838448,10,11,1,-0.819689444,-1.297127822,NA,4.248495242,5.209486153,2.48490665,2.708050201,10.19880292,5.147494477,3.135494216,5.451038454,3.218875825,4.394449155,3.896909368,3.776585035,3.778491613,3.680511204,1.871802177,1.609437912,9,13,54,1,0,8,23,1,1,2,90,78,4,1,89,76,2.666666667,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,-0.061342904,-0.006001812,-0.179214553,-0.075301454,5,5,5,1,1,0,0,1,1,4,3,1,1,-2,1,NA,1,26,4,0.25,3,1,2,1,TRUE,59,TRUE,FALSE,41,FALSE,6,4,2,1
3ea88a203effa15457b4556c6ef5689b,1,2,4,1,Democrat,68,4624,1,White,4,2,2,Retired,53,3,1,1,1,7,4,6.475432717,-0.1110039,4/28/18 0:20,8/28/18 18:23,FoxNews,Edge,10/5/18 23:58,10/6/18 0:11,1,10/31/18 4:38,12/21/18 9:45,1/25/19 17:00,4/2/19 1:04,10/9/19 16:27,1,0,2.197224577,2.197224577,0.693147181,0,0,0,5,NA,1,3,2,3,1,3,5,3,5,1,1,NA,NA,NA,-0.787540788,1,1,3,1.643908581,0.878794816,0.895656122,1.386294361,0.693147181,4.927253685,6.473890696,9.506362569,1.386294361,4.927253685,1.386294361,4.927253685,4.94875989,3.583518938,3.191847152,0.559615788,0.405465108,3.562465529,3.171085161,NA,NA,NA,NA,NA,NA,NA,NA,64,80,0,12,6,7,64,68,3.666666667,2,2,1,2,1,2,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,0.416249187,0.277123413,0.344084852,0.245388703,1,1,1,0,0,1,1,1,1,1,1,3,2,1,3,3,2,42,20,0.25,4,0.666666667,1,1,FALSE,46,FALSE,TRUE,54,TRUE,8,2,3,5
ac1f7913e6e2844e60a1fb49be86c617,2,2,3,6,Republican,81,6561,1,White,3,4,NA,Retired,12,3,6,5,2,4,3,NA,0,5/27/18 15:16,8/28/18 18:23,Control,Chrome,10/8/18 0:10,10/8/18 0:18,1,10/31/18 15:41,12/26/18 23:59,1/30/19 21:01,4/2/19 18:57,10/9/19 18:48,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,2,5,4,4,3,4,5,2,5,5,0.355798728,-0.645303669,0.63857634,-0.08810251,5,9,1,0.637191357,-0.873762714,-1.052381588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,22,58,78,4,2,26,56,3.666666667,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,-0.250645887,-0.063748893,-0.186104353,-0.174928998,5,4,5,1,1,0,0,1,1,4,3,2,1,-2,2,1,1,63,23,0.166666667,4,0.333333333,1,1,TRUE,52,TRUE,FALSE,48,FALSE,3,3,4,1
656d74aeecf5d3e0af02bd2cec24f441,1,1,6,1,Democrat,37,1369,0,White,6,1,11,Full-time,27,4,3,6,4,5,4,3.912023005,-0.184019298,7/5/18 0:39,8/28/18 18:24,HuffPost,Chrome,10/6/18 21:56,10/6/18 22:01,1,11/3/18 3:34,12/20/18 22:56,1/25/19 23:26,NA,10/9/19 16:15,0,0,0,0,0,0,0,0,5,5,1,5,1,4,1,1,5,1,5,1,1,-0.575719161,-0.856412923,NA,-0.727551409,1,1,4,1.042985402,1.140532071,NA,0,3.135494216,1.098612289,3.33220451,6.317164687,0.693147181,1.386294361,0.693147181,1.386294361,1.098612289,0.693147181,0.510825624,0.223143551,0.15415068,0.559615788,0.405465108,0,0,17,2,3,0,7,4,84,75,3,2,6,5,81,73,1.666666667,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,2,2,0.427690743,0.500176232,0.494609974,0.478087977,1,1,1,0,0,1,1,1,1,1,1,3,3,1,4,NA,4,16,3,0.166666667,4,1,1,2,FALSE,37,FALSE,TRUE,63,TRUE,10,1,1,4
32e08337e81323a88fdff21a6400088b,1,2,3,1,Democrat,59,3481,1,White,3,2,6,Full-time,19,4,6,2,4,7,6,3.912023005,-0.017429804,4/29/18 20:48,8/28/18 18:24,Control,Chrome,10/6/18 22:02,10/6/18 22:05,1,10/31/18 16:48,12/20/18 20:09,1/24/19 19:24,4/2/19 0:53,10/10/19 0:29,0,0,0,0,0,0,0,0,5,4,1,NA,3,4,1,NA,5,1,5,1,1,-1.134739144,-0.920702428,-0.907314132,-0.925351276,1,1,4,1.042985402,1.140532071,1.161648226,0,0,1.609437912,3.912023005,8.840145878,0,2.63905733,1.098612289,3.688879454,1.609437912,1.446918983,2.058388132,0,0.287682072,1.446918983,2.014903021,NA,NA,NA,NA,NA,NA,NA,NA,98,87,3,21,7,7,95,66,3.666666667,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,0.325091361,0.37565191,0.441809094,0.273232082,1,1,1,0,0,1,1,1,1,2,1,3,3,0,4,4,4,7,5,0.333333333,3,1,1,1,FALSE,35,FALSE,TRUE,65,TRUE,6,1,1,5
0aa0db61d96e4cfdf911ff6bf6c0064b,3,2,4,4,Independent,72,5184,1,White,4,3,6,Permanently disabled,36,2,5,2,2,2,6,1.386294361,0.053797368,4/27/18 17:19,8/28/18 18:25,FoxNews,Chrome,10/5/18 23:48,10/6/18 0:04,1,10/30/18 22:48,12/21/18 18:19,1/25/19 0:25,4/2/19 1:28,10/10/19 0:04,0,0,2.079441542,2.197224577,0.693147181,0,0,0,1,3,1,4,4,5,4,2,4,1,1,8,3,NA,0.821488196,0.621066875,0.519310165,4,8,3,-0.175492065,-0.873762714,-0.610346941,0.693147181,0,0.693147181,1.386294361,8.035602693,1.386294361,2.397895273,1.791759469,2.397895273,1.098612289,1.446918983,1.252762968,0.559615788,0.606135804,1.252762968,0.980829253,NA,NA,NA,NA,NA,NA,NA,NA,30,40,70,40,4,4,NA,NA,4.333333333,2,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,-0.139056567,-0.099869994,-0.095431202,-0.022300297,2,2,2,0,0,0,0,1,1,1,2,1,2,-2,1,1,1,5,8,0.25,3,0.333333333,1,1,TRUE,59,TRUE,FALSE,41,FALSE,3,3,4,1
64351e16255b876e9a78c9d455759e22,2,2,2,7,Republican,52,2704,1,White,2,5,6,Homemaker,1,3,7,5,1,7,1,3.555348061,0.009062,4/30/18 9:16,8/28/18 18:26,HuffPost,Edge,10/6/18 1:09,10/6/18 1:15,1,10/31/18 12:30,NA,1/24/19 19:21,4/1/19 23:47,10/9/19 17:06,0,0,0,0,0,0,0,0.693147181,3,5,NA,NA,5,4,5,1,4,5,2,11,11,NA,NA,NA,0.595634624,11,11,1,-1.045874421,NA,-1.641761117,0,0,2.079441542,3.555348061,11.5682561,1.098612289,3.33220451,1.098612289,3.737669618,2.079441542,2.1102132,2.100060829,0.405465108,0.287682072,2.047692843,2.058388132,NA,NA,NA,NA,NA,NA,NA,NA,0,1,92,83,1,1,92,82,5,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,-0.12812764,NA,-0.286338141,-0.231939086,5,NA,5,1,1,0,0,0,1,3,NA,1,NA,-2,1,2,1,18,4,0.25,NA,0.666666667,2,1,TRUE,NA,TRUE,FALSE,NA,FALSE,10,5,5,1
e4fc3a00ecbb991a673442f09ce042e2,2,1,3,7,Republican,66,4356,0,White,3,4,14,Full-time,6,4,7,4,7,7,7,NA,0,5/29/18 18:37,8/28/18 18:27,NA,NA,NA,NA,1,10/30/18 23:45,12/20/18 22:21,1/25/19 23:34,4/4/19 23:48,10/9/19 17:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,5,NA,NA,5,1,7,8,1.745229775,0.770325034,1.357698973,1.121246065,5,10,2,-0.126709781,-1.166259195,-0.639044602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,10,81,56,1,1,70,46,4.666666667,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.200390019,-0.211111903,-0.22168633,NA,5,5,5,1,0,0,0,1,0,4,4,2,2,-2,2,2,2,7,4,0.25,3,1,1,1,TRUE,51,FALSE,FALSE,49,TRUE,6,3,4,1
889460b8aeeffe7961000c68a4ddf293,1,1,3,2,Democrat,55,3025,0,White,3,2,2,Permanently disabled,17,4,6,2,6,7,7,2.772588722,0.048547302,7/3/18 20:17,8/28/18 18:28,HuffPost,Firefox,10/7/18 11:23,10/7/18 11:32,1,10/30/18 22:26,12/21/18 0:36,1/24/19 22:42,4/1/19 23:25,10/9/19 22:33,0,0,0,0,0,0.693147181,0.693147181,1.098612289,1,3,1,5,5,5,1,4,5,5,4,1,1,NA,-0.581421438,-0.327214909,-1.121011794,3,6,2,0.97757201,-0.219419579,-1.242772961,0,1.098612289,0.693147181,2.63905733,8.543250726,0.693147181,2.197224577,1.098612289,2.772588722,0.693147181,1.178654996,1.343734747,0.223143551,0.287682072,1.098612289,1.252762968,NA,NA,NA,NA,NA,NA,NA,NA,84,100,0,2,6,3,84,98,4,1,2,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,-0.000692204,0.10113661,0.081910011,0.107535857,1,1,1,0,0,1,1,1,1,2,2,2,2,-2,3,2,2,30,32,0.333333333,4,0.333333333,1,1,FALSE,38,FALSE,TRUE,62,TRUE,1,1,2,4
87def298573c700ca27729be58037030,3,2,4,3,Democrat,39,1521,1,White,4,2,1,Permanently disabled,51,3,2,3,2,4,5,2.302585093,0.038737222,5/27/18 16:07,8/28/18 18:29,HuffPost,Chrome,10/9/18 19:28,10/9/18 19:48,1,10/31/18 12:46,12/21/18 20:18,1/25/19 2:26,4/2/19 12:39,10/11/19 3:50,0,0,0,0,0,0.693147181,0.693147181,0,5,5,1,5,1,5,1,3,4,1,5,1,1,-1.534711168,-1.25593431,-0.837738435,-1.342945781,1,1,4,1.042985402,1.140532071,1.161648226,0,0,0,1.609437912,9.075093223,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,4,2,75,61,0,11,7,7,75,50,3.333333333,1,2,1,2,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,0.201887082,0.17020403,0.358525174,0.192369135,1,1,1,0,0,1,0,1,1,1,1,3,3,0,4,3,4,10,4,0.333333333,4,1,1,1,FALSE,40,TRUE,TRUE,60,FALSE,5,1,1,5
a80c267c2f7594d5065456bd81434a68,3,1,3,5,Republican,81,6561,0,White,3,4,2,Retired,39,4,7,7,7,7,4,NA,0,5/25/18 18:47,8/28/18 18:29,NA,NA,NA,NA,1,10/30/18 22:24,12/20/18 23:44,1/24/19 22:44,4/2/19 0:01,10/9/19 23:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,2,NA,NA,5,2,9,1,0.472501865,1.201215742,0.642378491,0.133310998,1,10,1,1.378953304,-0.037285574,-1.228424131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,31,59,59,4,3,50,28,3.666666667,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.042151772,0.013113463,0.002664243,NA,4,2,2,0,0,0,0,1,0,1,2,1,3,-2,2,2,2,22,5,0.333333333,4,0.333333333,1,1,FALSE,49,TRUE,TRUE,51,FALSE,8,3,4,4
64bd18b1566e2f4589c509940eee9e77,1,1,5,1,Democrat,54,2916,0,White,5,2,NA,Permanently disabled,12,4,7,3,4,6,4,7.00033446,-0.142576258,4/28/18 3:21,8/28/18 18:29,FoxNews,IE,10/7/18 20:15,10/7/18 20:24,1,10/31/18 1:47,12/21/18 8:57,1/27/19 0:30,NA,NA,1,0,3.871201011,4.290459441,0.693147181,0,0,0,5,4,1,5,2,4,3,NA,4,4,4,1,3,-0.74852855,NA,NA,-0.633921086,4,5,3,0.313441814,0.324561081,NA,2.197224577,1.791759469,6.104793232,6.995766156,10.86658553,3.401197382,7.172424577,3.871201011,7.520776415,6.12249281,5.81039221,5.75679651,2.1102132,2.178532444,5.788429949,5.731721843,NA,NA,NA,NA,NA,NA,NA,NA,81,87,1,1,7,7,80,86,4.333333333,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,0.457000248,0.338329188,NA,0.320465812,1,1,1,0,0,1,1,1,1,1,1,2,2,-1,3,NA,NA,15,4,0.25,3,1,1,1,FALSE,44,TRUE,TRUE,56,FALSE,7,1,2,5
c7d059018129538eebc27cd151028e39,1,2,6,1,Democrat,54,2916,1,White,6,1,4,Unemployed,39,3,2,2,1,6,2,4.394449155,0.017767363,4/27/18 18:59,8/28/18 18:30,FoxNews,Chrome,10/6/18 14:27,10/6/18 16:43,1,10/31/18 12:19,12/20/18 22:25,1/25/19 15:15,4/2/19 22:32,10/10/19 16:19,0,0,0,0,0,0,0,0,5,5,1,5,2,5,1,2,5,2,5,1,1,-1.215557767,-1.163471788,-1.174940009,-1.245926423,1,1,4,1.042985402,1.140532071,0.895656122,0.693147181,2.397895273,3.135494216,4.248495242,8.820256366,0.693147181,4.025351691,1.609437912,4.663439094,3.218875825,2.724579503,2.970414466,0.223143551,0.510825624,2.691243083,2.917770732,NA,NA,NA,NA,NA,NA,NA,NA,90,91,0,0,4,7,90,91,4,1,1,1,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,2,1,0.321937254,0.309783709,0.271911296,0.241071453,1,1,1,0,0,1,1,1,1,1,1,2,3,-2,4,4,4,10,4,0.25,3,1,1,1,TRUE,52,TRUE,FALSE,48,FALSE,8,1,1,5
41f3d67394183069d43e2ee39b4bbe82,1,1,6,1,Democrat,64,4096,0,White,6,2,NA,Student,6,4,5,2,2,7,5,NA,0,7/3/18 22:19,8/28/18 18:31,HuffPost,Safari,10/5/18 23:02,10/5/18 23:10,1,10/30/18 22:23,12/21/18 20:58,1/24/19 19:51,4/1/19 22:26,10/9/19 21:28,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,5,2,3,1,NA,5,1,2,1,1,-0.463051086,-0.888619044,-0.53618764,-0.570209469,1,1,4,1.042985402,1.140532071,1.161648226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,65,75,5,5,5,2,60,70,2.666666667,2,2,1,2,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,0.51557967,0.554220915,0.533290919,0.47398129,1,1,1,0,0,1,1,1,1,1,1,2,3,-1,4,4,4,10,4,0.333333333,3,1,1,1,FALSE,45,FALSE,TRUE,55,TRUE,9,1,1,5
629884d115d369e8aea46e3dc7bc5c71,2,1,5,7,Republican,66,4356,0,White,5,4,9,Retired,51,4,6,2,2,4,2,4.48863637,0.624722656,7/3/18 21:02,8/28/18 18:32,FoxNews,Chrome,10/7/18 19:54,10/7/18 20:10,1,10/31/18 14:23,12/20/18 21:04,1/24/19 21:06,NA,10/9/19 19:11,1,0,6.255750042,6.704414355,0.693147181,0,0,0,2,1,2,4,4,3,4,NA,4,4,2,7,9,NA,NA,NA,0.829373859,11,11,3,-2.247720779,-1.579371228,NA,4.17438727,4.465908119,0,0.693147181,8.003028666,5.241747015,0,5.733341277,1.098612289,4.17438727,3.871201011,3.963982744,3.871201011,3.957633517,0,0.287682072,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,25,3,1,50,25,3.666666667,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,1,-0.115025398,-0.08599902,-0.154940233,-0.06278757,5,4,4,1,1,0,0,1,1,4,4,1,1,-2,1,NA,1,20,4,0.25,3,1,1,1,TRUE,55,FALSE,FALSE,45,TRUE,6,1,2,1
0a7c6fa7a86e1347150928c37cd4e14c,4,2,6,3,Democrat,70,4900,1,White,6,1,3,Retired,25,4,5,6,5,7,4,4.744932128,-0.606494479,7/4/18 2:43,8/28/18 18:33,FoxNews,Safari,10/6/18 1:12,10/6/18 1:27,1,10/30/18 23:36,12/21/18 2:08,1/24/19 23:56,4/1/19 22:52,10/9/19 23:10,1,1,3.912023005,3.912023005,0,5.105945474,5.730099783,5.093750201,5,NA,1,5,1,5,1,2,5,1,5,1,1,NA,-0.415213286,NA,-0.994854941,1,1,4,1.042985402,1.140532071,1.161648226,NA,0.693147181,NA,4.736198448,7.931284762,0,5.707110265,0.693147181,6.259581464,NA,4.33073334,4.479228963,0,0.15415068,4.33073334,4.477336814,NA,NA,NA,NA,NA,NA,NA,NA,75,75,0,1,7,7,75,74,4.666666667,2,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,0.300782409,0.332769646,0.297358259,0.332769646,1,1,1,0,0,1,1,1,1,1,2,3,3,0,3,3,3,20,3,0.333333333,4,1,1,1,NA,49,FALSE,NA,51,TRUE,9,1,1,5
8beb963d359eab6fbf179341d989bb46,2,1,3,7,Republican,74,5476,0,White,3,5,3,Other,48,4,7,1,2,7,4,NA,0,4/28/18 4:31,8/28/18 18:34,Control,Chrome,10/6/18 2:52,10/6/18 2:58,1,11/2/18 15:30,12/20/18 20:29,1/24/19 20:33,4/1/19 22:56,10/9/19 16:35,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3,4,2,5,2,4,5,3,2,9,1.578429821,0.613076281,1.423767291,0.837865869,2,11,3,-0.212055991,-0.470903757,-0.757691824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8,0,0,5,15,0,11,19,71,86,1,1,60,67,3,2,1,2,2,1,1,2,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,-0.169633415,-0.303323425,-0.303323425,-0.310241559,5,5,5,1,1,0,0,0,1,4,4,3,4,-1,2,2,2,16,4,0.25,2,0.666666667,1,1,TRUE,60,TRUE,FALSE,40,FALSE,9,3,4,1
807a516157c94b64ae567320b44b7d13,2,1,4,7,Republican,74,5476,0,White,4,5,8,Retired,12,4,7,6,6,7,7,2.397895273,0.547948,5/25/18 21:57,8/28/18 18:34,FoxNews,IE,10/6/18 0:37,10/6/18 0:51,1,10/30/18 23:12,12/20/18 20:34,1/24/19 20:13,4/2/19 11:35,10/9/19 19:26,1,0,5.176149733,5.693732139,2.564949357,0,0,0,1,1,2,2,5,1,5,2,1,5,1,11,1,1.440200635,NA,1.297270357,2.382555451,11,11,4,-2.848643958,-0.168154201,-0.315657177,3.33220451,1.945910149,0.693147181,1.609437912,8.560061092,4.17438727,1.098612289,4.882801923,1.609437912,3.36729583,2.862200881,3.157000421,2.833213344,3.128221457,0.405465108,0.510825624,NA,NA,NA,NA,NA,NA,NA,NA,0,11,75,95,1,1,75,84,4.666666667,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,-0.122005965,-0.08197675,-0.070409825,0.068586429,5,5,5,1,1,0,0,1,1,4,4,1,2,-2,1,1,1,26,3,0.333333333,3,1,1,1,TRUE,52,TRUE,FALSE,48,FALSE,5,1,2,1
fd9fd41b13f544b5e55eec0421269dfd,2,1,2,6,Republican,62,3844,0,White,2,5,4,Full-time,37,4,7,4,4,7,5,3.761200116,0.16877146,4/28/18 2:23,8/28/18 18:35,FoxNews,Chrome,10/6/18 14:30,10/6/18 14:44,1,10/30/18 23:57,12/20/18 21:16,1/24/19 23:31,4/4/19 3:32,10/12/19 14:14,1,0,4.644390899,5.497168225,4.890349128,0,0,0,2,5,1,4,5,1,5,NA,2,5,1,11,11,1.890591294,1.360335585,1.819780078,1.25393961,11,11,1,-1.045874421,-1.014884417,-1.641761117,2.302585093,3.496507561,2.197224577,2.397895273,8.871365005,3.828641396,3.912023005,4.158883083,4.127134385,2.890371758,3.198673118,3.075774981,2.505525937,2.442347035,2.583997552,2.41293315,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70,65,1,1,70,65,4.666666667,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,-0.036749319,-0.100071765,0.005501661,0.039571059,5,5,5,1,1,0,0,0,1,4,4,1,1,-2,2,1,2,5,3,0.25,3,1,1,1,TRUE,51,TRUE,FALSE,49,FALSE,6,5,5,1
